충전소 아이디,충전소명,시도,위도,경도
5644,동대구지사(공용),대구광역시 동구 효목동 626,35.8745187,128.6407364
4799,대구범어더리브스퀘어,대구광역시 수성구 범어동 2262,35.8641751,128.6188774
4798,대구보호관찰소,대구광역시 동구 신암동 1503,35.8883475,128.6376589
4018,MS카오디오,대구광역시 동구 용계동 942-3,35.8738273,128.68723
4014,네이처파크 스파벨리,대구광역시 달성군 가창면 가창로 891(가창면 냉천리),35.787978,128.636201
4007,수성대학교,대구광역시 수성구 만촌동 1078,35.8540077,128.6468637
3789,남부순환도로,대구광역시 수성구 앞선터널로 519(파동 546-2),35.8101661,128.6149481
3779,한일우호관,대구광역시 달성군 가창면 우록리 175-1,35.7233584,128.6471482
3775,노변공영주차장,대구광역시 수성구 시지동 490,35.8391989,128.6942758
3696,혁신도시서한이다음4차,대구광역시 동구 숙천동 388,35.8788004,128.7531632
3631,만촌태왕아너스,대구광역시 수성구 만촌동 1481,35.8564972,128.6485425
3311,신천자이아파트,대구광역시 동구 신천동 1503,35.8767754,128.6126759
3278,대구혁신센텀힐즈,대구광역시 동구 대림동 887,35.8732498,128.746686
3239,강변동서마을관리사무소,대구광역시 동구 용계동 471-1,35.872725,128.679762
3222,협화문화아파트,대구광역시 동구 검사동 1021,35.887701,128.648807
3196,천일맨션,대구광역시 동구 신기동 555,35.868431,128.703306
2898,수성아이파크,대구광역시 수성구 파동로22길 15 (파동_수성 아이파크),35.813272,128.619417
2633,진로이스트타운,대구광역시 동구 효목동 55,35.884403,128.636937
2322,태왕그린힐즈,대구광역시 동구 파계로 46 (지묘동_태왕그린힐즈),35.938917,128.639368
2321,지산화성파크드림,대구광역시 수성구 지범로17길 85 (지산동_지산 화성 파크드림),35.827664,128.627982
2320,영조아름다운나날1단지,대구광역시 동구 안심로 402 (신서동_영조아름다운나날1단지),35.868114,128.729575
2184,이마트 반야월점,대구광역시 동구 신서동 520-1,35.871443,128.727616
2183,대구축협 축산물프라자,대구광역시 동구 용계동 444-2,35.874749,128.677147
2182,대구공항,대구광역시 동구 공항로 221 (지저동_대구국제공항),35.900139,128.636866
2181,가창체육공원,대구광역시 달성군 가창면 대일리 319-1,35.767687,128.649503
1968,우방한가람타운,대구광역시 수성구 수성동1가 272-11,35.8543299,128.6103531
1967,신천휴먼시아5단지,대구광역시 동구 동부로 26 (신천동_신천휴먼시아5단지),35.872083,128.615475
1966,대구혁신LH이노힐즈,대구광역시 동구 메디밸리로 35 (사복동_대구혁신엘에이치이노힐즈),35.875466,128.748509
1684,태왕메트로시티,대구광역시 동구 동북로 500 (효목동_태왕메트로시티),35.880112,128.638707
1682,율하휴먼시아12단지,대구광역시 동구 금호강변로 315 (율하동_율하 휴먼시아12단지),35.861308,128.697344
1681,웰리치시지,대구광역시 수성구 욱수동 246,35.833707,128.710297
1679,아이프라임시지,대구광역시 수성구 달구벌대로 3110 (시지동_아이프라임 시지),35.841984,128.696648
1678,신암뜨란채,대구광역시 동구 아양로7길 12 (신암동_신암뜨란채),35.883673,128.617472
1677,시지한신휴플러스,대구광역시 수성구 달구벌대로669길 50 (사월동_시지한신휴플러스),35.837497,128.722073
1676,시지우방하이츠,대구광역시 수성구 매호동 1033,35.8414088,128.7112917
1675,시지5차월드하이츠,대구광역시 수성구 욱수천로 7 (욱수동_태왕월드하이츠아파트),35.829343,128.709307
1674,시지4차태왕레전드,대구광역시 수성구 달구벌대로645길 22 (매호동_시지우방하이츠),35.830691,128.709442
1672,사월화성파크드림2단지,대구광역시 수성구 달구벌대로 3304-1 (신매동_사월화성파크드림 2단지),35.835134,128.716546
1669,범물우방미진하이츠,대구광역시 수성구 지범로 290 (범물동_범물우방미진아파트),35.81433,128.647874
1667,각산태영데시앙,대구광역시 동구 각산동 905,35.873754,128.711419
1666,e편한세상범어,대구광역시 수성구 들안로78길 45 (범어동_이편한세상범어),35.866123,128.620601
1115,혁신서한이다음3차,대구광역시 동구 대림동 885,35.875398,128.746582
1114,율하우방아이유쉘,대구광역시 동구 금호강변로3길 22 (율하동_우방아이유쉘아파트),35.868946,128.687756
1111,e편한세상 세계육상선수촌2단지,대구광역시 동구 안심로16길 71 (율하동_e편한세상세계육상선수촌2단지),35.861449,128.694848
675,시지동화아이위시 아파트,대구광역시 수성구 달구벌대로669길 20 (사월동_시지동화 아이위시아파트),35.836158,128.722965
674,시지3차신매보성타운 아파트,대구광역시 수성구 달구벌대로651길 23 (신매동_시지3차신매보성타운),35.839401,128.71304
672,수성대백인터빌 아파트,대구광역시 수성구 수성동1가 259-40,35.855795,128.613111
671,수성누리빌데시앙 아파트,대구광역시 수성구 국채보상로 1019 (만촌동_수성누리빌데시앙),35.867406,128.640868
670,범어월드메르디앙웨스턴카운티 아파트,대구광역시 수성구 범어천로 200 (범어동_범어 월드메르디앙 웨스턴 카운티),35.864891,128.621296
669,무열마을 아파트,대구광역시 수성구 무열로 56 (만촌동),35.861702,128.651085
668,만촌태왕리더스 아파트,대구광역시 수성구 무열로 47 (만촌동_만촌태왕리더스),35.863548,128.648335
666,동대구유성푸르나임 아파트,대구광역시 동구 동부로22길 48 (신천동_유성푸르나임),35.872221,128.626568
481,이시아폴리스더샵1차,대구광역시 동구 팔공로53길 10 (봉무동_이시아폴리스 더샵 1차),35.925831,128.640235
480,시지월드메르디앙,대구광역시 수성구 천을로 70 (시지동_시지월드메르디앙),35.843553,128.697712
479,수성태왕하이츠리버뷰,대구광역시 수성구 달구벌대로454길 9 (수성동1가_수성태왕하이츠리버뷰),35.859238,128.610602
477,범어쌍용예가,대구광역시 수성구 명덕로 477 (범어동_범어 쌍용 예가),35.854391,128.622315
476,범물인앤인 아파트,대구광역시 수성구 지범로 52 (지산동),35.813982,128.644375
334,대구전력관리처,대구광역시 수성구 수성동4가 1000-1,35.8616005,128.6205188
237,수성구민운동장,대구광역시 수성구 범어동 630-1,35.851314,128.629358
236,수성패밀리파크,대구광역시 수성구 팔현길 88-46,35.868964,128.672567
235,방촌천 복개주차장,대구광역시 동구 검사동 955-21,35.884712,128.657545
234,시민안전테마파크,대구광역시 동구 용수동 89,35.989548,128.691021
233,대구미술관 외환들 주차장,대구광역시 수성구 삼덕동 360-4,35.828988,128.674062
232,대구스타디움 버스주차장,대구광역시 수성구 대흥동 504,35.826554,128.685269
62,동대구지사,대구광역시 동구 효목동 626,35.874959,128.640961
5731,북포항지사(공용),경상북도 포항시 북구 흥해읍 약성리 121-2,36.1134555,129.3476567
5645,한국농어촌공사 포항울릉지사,경상북도 포항시 북구 흥해읍 옥성리 62-2,36.1102159,129.345663
4855,서포항농업협동조합,경상북도 북구 기계면 현내리 462-2,36.068227,129.209807
4854,포항시산림조합,경상북도 포항시 북구 흥해읍 대련리 66-5,36.068227,129.209807
4853,포항교도소,경상북도 포항시 북구 흥해읍 학천리 169,36.072344,129.3239426
4431,청하면행정복지센터,경상북도 포항시 북구 청하면 덕성리 276-3,36.1994025,129.337744
4418,도음산 산림문화수련장,경상북도 포항시 북구 흥해읍 학천리 715,36.0804881,129.3047099
4417,권무정 궁도장,경상북도 포항시 북구 흥해읍 마산리 517,36.1177744,129.3341295
1970,삼도뷰엔빌스마트,경상북도 포항시 북구 흥해읍 학천리 846,36.081557,129.334891
1686,삼도뷰엔빌,경상북도 포항시 북구 흥해읍 학천리 454,36.080208,129.333079
275,북포항지사,경상북도 포항시 북구 흥해읍 약성리 121-2,36.1134555,129.3476567
5873,(전주거치형)비산동 노상주차장,대구광역시 서구 비산동 2131-27,35.88489,128.5682
5872,(전주거치형)세천로1길 노상주차장,대구광역시 달성군 다사읍 세천리 1670-7,35.8761,128.4632
5770,서부경찰서 지상주차장,대구광역시 서구 평리동 1230-8,35.8718165,128.5584402
4857,계명대학교 대명캠퍼스,대구광역시 남구 명덕로 104,35.8555207,128.5793718
4856,대구교도소,대구광역시 달성군 하빈면 하빈로 202,35.8910089,128.4247508
4416,달서시장 공영주차장,대구광역시 달서구 본리동 110-5,35.84086,128.54375
4022,중리롯데캐슬 종합상가,대구광역시 서구 국채보상로 34길 12,35.8654555,128.5477264
4005,서부경찰서,대구광역시 서구 국채보상로 249,35.8718165,128.5584402
3782,성당동1공영주차장,대구광역시 달서구 성당동 638-1,35.8430839,128.5514336
3776,양지로공영주차장,대구광역시 남구 대명동 2152-5,35.8509424,128.578888
3698,중리롯데캐슬,대구광역시 서구 중리동 26-1,35.8671156,128.5480436
3475,두류공원 초급속 EV충전소,대구광역시 달서구 두류동 597,35.8526469,128.5590656
2769,대실역e-편한세상,대구광역시 달성군 다사읍 죽곡1길 42,35.85509,128.462217
2757,용산동서우방타운,대구광역시 달서구 용산동 장산로 20,35.854658,128.527912
2736,삼정그린빌아파트,대구광역시 달서구 두류동 486-2,35.8550363,128.5554167
2416,북죽곡엠코타운더솔레뉴,대구광역시 달성군 다사읍 세천로 160,35.874268,128.480017
1620,용산청구블루빌타운,대구광역시 달서구 용산동 용산로 254,35.859465,128.531368
1618,성당에덴타운,대구광역시 달서구 성당동 성당로33길 16,35.849782,128.569247
1617,성당동포스코더샵,대구광역시 달서구 성당동 장기로 115,35.842865,128.547883
1616,삼정브리티시용산,대구광역시 달서구 감삼동 달구벌대로 1530,35.848737,128.533779
1615,본리2차롯데캐슬,대구광역시 달서구 본리동 대명천로 119,35.838776,128.546124
1614,동화로즈빌,대구광역시 달서구 죽전동 죽전1길 81,35.853284,128.539123
1613,교대역월드메르디앙,대구광역시 남구 이천동 이천로19길 68,35.850974,128.596062
1102,용산롯데캐슬그랜드,대구광역시 달서구 용산동 장산남로 33,35.85106,128.526757
645,월드마크웨스트엔드 아파트,대구광역시 달서구 감삼동 와룡로 169,35.848517,128.536283
644,본리롯데캐슬 아파트,대구광역시 달서구 본리동 대명천로 101,35.838373,128.548301
643,두류보성맨션 아파트,대구광역시 달서구 두류동 두류6길 9,35.857735,128.566563
238,두류공원 테니스장,대구광역시 달서구 두류동 597-3,35.852511,128.556326
156,서대구지사,대구광역시 서구 비산동 312-7,35.869746,128.570835
4796,초전농협 EVC,경상북도 성주군 초전면 대장리 685-1,35.9714,128.26362
3861,성주별고을체육관주차장,경상북도 성주군 성주읍 대흥리 919,35.913707,128.260427
3445,성주지사,경상북도 성주군 성주읍 삼산리 408-1,35.9306106,128.2979994
8089,영덕지사(공용),경상북도 영덕군 영덕읍 우곡리 286,36.41145,129.375104
5643,영덕지사(공용),경상북도 영덕군 영덕읍 우곡리 286,36.41145,129.375104
4858,영덕 검찰청,경상북도 영덕군 영덕읍 화개리 265,36.4204382,129.3658282
3392,농어촌공사 영덕·울진지사,경상북도 영덕군 영해면 성내리 683-3,36.536206,129.404681
2179,(고속도로)영해농협 영덕휴게소,경상북도 영덕군 영해면 성내리 882-1,36.529107,129.402923
277,영덕지사,경상북도 영덕군 영덕읍 우곡리 286,36.41145,129.375104
8090,영천지사(공용),경상북도 영천시 천문로 199,35.956568,128.931264
5610,대창면문화센터,경상북도 영천시 대창면 대창리 1028,35.8752856,128.8936413
5609,국립영천호국원,경상북도 영천시 고경면 청정리 700,35.9786212,129.1094063
4862,화산면행정복지센터,경상북도 영천시 화산면 연지길 16,36.0202468,128.8520842
4861,광장식자재마트,경상북도 영천시 완산동 917-3,35.9610879,128.9407273
4860,영천소방서,경상북도 영천시 호국로 187,35.9776356,128.9578613
4859,육군3사관학교,경상북도 영천시 고경면 창하리 24-2,35.989877,128.9964778
4435,운주산승마자연휴양림,경상북도 영천시 임고면 승마휴양림길 105,36.035282,128.996635
4429,은해사집단시설지구,경상북도 영천시 청통면 치일리 397-7,35.990223,128.798444
4428,보현산댐짚와이어,경상북도 영천시 화북면 배나무정길 196,36.1439193,128.964491
4427,화랑설화마을,경상북도 영천시 금호읍 거여로 426-5,35.928462,128.922469
4426,청통파출소,경상북도 영천시 청통면 금송로 1025,35.99558,128.819654
4424,한국폴리텍6대학로봇캠퍼스,경상북도 영천시 화룡동 989,35.9734835,128.9219554
4422,한의마을,경상북도 영천시 천문로 485 (화룡동),35.978257,128.923998
2171,이마트 영천점,경상북도 영천시 오수동 286,35.957674,128.911294
157,영천지사,경상북도 영천시 천문로 199,35.956568,128.931264
7096,울릉지사사옥,경북 울릉군 울릉읍 도동리 179-7,37.4842864,130.9049292
4402,저동공영주차장,경상북도 울릉군 울릉읍 도동리 299,37.4917492,130.9099813
4401,나리분지버스종점,경상북도 울릉군 북면 나리 57-3,37.5183892,130.8716164
4400,현포만남의광장,경상북도 울릉군 북면 현포리 534-8,37.5256914,130.8223316
4398,서면주민자치센터,경상북도 울릉군 서면 남양리 662-6,37.4683332,130.838738
4397,울릉군농업기술센터,경상북도 울릉군 울릉읍 사동리 541-8,37.4601246,130.8735451
3058,청도지사(고객),경상북도 청도군 청도읍 고수리 859-1,35.64012,128.748493
3052,청도지사,경상북도 청도군 청도읍 고수리 858-1,35.639994,128.748916
5543,칠곡전력지사,경상북도 칠곡군 왜관읍 금산리 413,35.9700732,128.4061191
4868,칠곡도서관 공용주차장,경상북도 칠곡군 왜관읍 왜관리 1542,35.9761,128.40736
4867,왜관전통시장 공영주차장,경상북도 칠곡군 왜관읍 왜관리 210-24,35.99537,128.3966
4866,섬내공원 공영주차장,경상북도 칠곡군 석적읍 중리 884-162,36.07532,128.40736
4865,석적도서관,경상북도 칠곡군 석적읍 남중리2길 25,36.07457,128.40916
4813,칠곡군종합운동장 주차장,경상북도 칠곡군 왜관읍 석전리 883,36.0015044,128.4227229
4812,칠곡군농업기술센터,경상북도 칠곡군 약목면 동안리 617-28,36.0401062,128.3824677
4407,칠곡경찰서,경상북도 칠곡군 약목면 칠곡대로 1050,36.00872,128.38687
4406,송정자연휴양림,경상북도 칠곡군 석적읍 반계3길 88,36.0234,128.4414
4364,지천면 사무소,경상북도 칠곡군 지천면 신리 357-1,35.95611,128.49098
4362,북삼읍 사무소,경상북도 칠곡군 북삼읍 인평리 365-1,36.06265,128.34219
4029,칠곡왜관3주공아파트,경상북도 칠곡군 왜관읍 평장7길 11,35.98715,128.41253
4026,월드피아,경상북도 칠곡군 기산면 지산로 961,35.98569,128.37963
4017,동명지 수변생태공원 생태체험학습관,경상북도 칠곡군 동명면 구덕리 421-1,35.9844302,128.5672215
3787,가산면 다부동 전적기념관,경상북도 칠곡군 가산면 호국로 1486,36.0468,128.5189
3521,칠곡지사,경상북도 칠곡군 왜관읍 구상길 178,35.98267,128.394734
1105,칠곡 효성해링턴 플레이스1단지,경상북도 칠곡군 석적읍 남율로9길 33,36.067862,128.401362
159,칠곡지사(공용),경상북도 칠곡군 왜관읍 구상길 178,35.98267,128.394734
8091,포항지사(공용),경상북도 포항시 남구 상도동 592 한국전력공사 포항지사,36.010645,129.347234
5812,포항북구보건소,경상북도 포항시 북구 장성동 1363-3,36.0705377,129.3799014
5603,동북지방통계청 포항사무소,경상북도 포항시 북구 용흥동 101-4,36.03482,129.3566981
5291,포항산업과학연구원 철제주차장,경상북도 포항시 남구 효자동 산 32,36.009437,129.322905
5290,포항산업과학연구원 동편주차장,경상북도 포항시 남구 효자동 산 32,36.0108123,129.3244303
4880,포항문구센터,경상북도 포항시 북구 우현동 0,36.0577653,129.3680002
4879,포항공대체육관,경상북도 포항시 남구 지곡로 127번길 30,36.0192176,129.324253
4878,포항공대국제관,경상북도 포항시 남구 청암로77,36.0139377,129.3209983
4877,장기면 충효관,경상북도 포항시 남구 신창길 9,35.8963856,129.4952298
4876,포은체육관,경상북도 포항시 남구 냉천로580번길,35.9462754,129.3999376
4875,동해면민복지회관,경상북도 포항시 남구 동해면 일월로123번길 17-45,35.9900287,129.4465787
4874,한국공항공사 포항공항,경상북도 포항시 동해면 일월로 18,35.9832454,129.4339063
4873,상대로공영주차장,경상북도 포항시 남구 상대로 139,36.013461,129.3617842
4872,이동제4공원 공영주차장,경상북도 포항시 남구 대잠동 462-3,36.0241947,129.3399273
4871,양학동민복지회관,경상북도 북구 양학로 107번길 12,36.0306445,129.3432268
4870,국민건강보험공단,경상북도 포항시 남구 희망대로 833,36.0107633,129.3637996
4869,포항남구치매안심센터,경상북도 포항시 남구 오천읍 남원로 43,35.9703681,129.4053277
4434,포항지방해양수산청,경상북도 포항시 북구 해동로 376,36.0519204,129.3750304
4425,구룡포청소년수련원,경상북도 포항시 남구 구룡포읍 명월길 51,36.0285564,129.5729487
4423,포항시 위생교육회관,경상북도 포항시 북구 삼호로203번길 22,36.0574772,129.3748119
4420,송도초 앞 공영주차장,경상북도 포항시 남구 송도동 378-73,36.033941,129.3798118
4419,운제산 산림욕장,경상북도 포항시 남구 대송면 대각리 산105,35.9441483,129.3594609
4409,대이동 공영 주차장,경상북도 포항시 남구 대이로127번길 12-10 (이동),36.0270569,129.3395141
3785,한국산업인력공단 경북동부지사,경상북도 포항시 북구 장성동 1370-11,36.0870622,129.3878284
3781,포항시 평생학습원,경상북도 포항시 남구 대도동 366,36.0060636,129.3560716
3771,경상북도 포항교육지원청,경상북도 포항시 북구 양덕동 894,36.0967495,129.3743695
3441,오거리 공영주차장,경상북도 포항시 북구 죽도동 15-4,36.033477,129.366983
3440,효자종합시장공영주차장,경상북도 포항시 남구 효자동길1번길 8,36.0075,129.329015
3439,오천읍사무소,경상북도 포항시 남구 오천읍 세계길 5 (문덕리_오천읍사무소_오천보건지소),35.963038,129.414484
3430,폴리텍대학,경상북도 포항시 남구 괴동동 1146,35.991763,129.381069
3413,동해면사무소,경상북도 포항시 남구 포항시 남구 동해면 일월로 66,35.988698,129.440426
3329,장성현진에버빌1단지,경상북도 포항시 북구 장성동 1607,36.0663896,129.3750921
3252,신동아베르디2차,경상북도 포항시 북구 우현동 538,36.055869,129.356948
3226,장성현진에버빌2단지,경상북도 포항시 북구 장성동 1608,36.067501,129.375888
3211,정림다채움 아파트,경상북도 포항시 남구 오천읍 문덕로 24번길 33-5,35.960164,129.399761
3160,현진에버빌3단지,경상북도 포항시 북구 장성동 1609,36.06881,129.377551
2657,양덕삼구트리니엔1차,경상북도 포항시 북구 양덕동 1463,36.083961,129.40008
2521,양덕 한마음 체육관,경상북도 포항시 북구 새천년대로 1460 (양덕동),36.07841,129.407284
2520,연일읍사무소,경상북도 포항시 납구 연일읍 철강로 10 (괴정리_연일읍사무소_연일읍보건지소),35.992259,129.343992
2519,포항문화원,경상북도 포항시 북구 새천년대로 909 (우현동_포항문화원),36.053396,129.361076
2518,포항시청,경상북도 포항시 남구 시청로 1 (대잠동_포항시청),36.019337,129.343133
2318,용흥현대1차아파트,경상북도 포항시 북구 용흥동 57-2,36.039716,129.358405
2177,하나로마트 포항점,경상북도 포항시 북구 양덕동 1473,36.082069,129.398427
1958,장성동롯데낙천대,경상북도 포항시 북구 장성동 1455-1,36.076873,129.389218
1957,우방하이츠,경상북도 포항시 북구 두호동 919,36.062199,129.374459
1956,양덕풍림아이원,경상북도 포항시 북구 양덕동 1731,36.086027,129.404066
1955,양덕삼구트리니엔3차,경상북도 포항시 북구 양덕동 786-1,36.0875136,129.395565
1635,한양수자인(포항),경상북도 포항시 북구 양덕동 439-1,36.091276,129.385061
1634,창포아이파크1차,경상북도 포항시 북구 두호동 1103-3,36.063564,129.372832
1633,이동경성골드,경상북도 포항시 남구 대이로 160 (이동_경성골드아파트),36.028749,129.340074
1632,우현풍림아이원,경상북도 포항시 북구 우현동 27-3,36.056836,129.364194
1630,양학산KCC스위첸 아파트,경상북도 포항시 북구 용흥동 641,36.02996,129.353603
1629,상도코아루센트럴하임,경상북도 포항시 남구 상도남로 25 (상도동_포항 상도 코아루 센트럴 하임),36.009007,129.345097
651,환호해맞이그린빌 아파트,경상북도 포항시 북구 환호동 409-1,36.069253,129.392187
650,럭키장성 아파트,경상북도 포항시 북구 장성동 1354,36.066232,129.379862
201,포항지사출장소,경상북도 포항시 남구 구룡포읍 구룡포리 466-1,35.992442,129.556235
63,포항지사,경상북도 포항시 남구 상도동 592 한국전력공사 포항지사,36.010645,129.347234
6964,효령면행복복지센터,대구 군위군 효령면 중구리 204-1,36.1566972,128.5853079
5376,군위한전 전기차충전소 급속 100kw,경상북도 군위군 군위읍 서부리 420-5,36.2382286,128.5663695
4512,군위군농업기술센터,경상북도 군위군 효령면 성리 111,36.1812853,128.5931505
3535,군위지사,경상북도 군위군 군위읍 중앙5길 7-14 (서부리_한국전력공사 군위지사),36.238367,128.566408
8063,문경지사(공용),경상북도 문경시 모전로 75,36.587854,128.190186
6965,문경 한국농어촌공사,경북 문경시 산양면 불암리 251-4,36.6137904,128.255931
5852,문경시청,경상북도 문경시 모전동 220,36.5858947,128.1878656
5671,구랑리 철로자전거,경상북도 문경시 마성면 하내리 262-1,36.6614298,128.0989822
5134,동로면행정복지센터,경상북도 문경시 동로면 적성리 533,36.7732753,128.3149676
5133,신기복지회관,경상북도 문경시 신기동 81-1,36.6376804,128.1693814
5132,호계면행정복지센터,경상북도 문경시 호계면 막곡리 166-1,36.6308015,128.2067974
5131,영강체육공원,경상북도 문경시 흥덕동 77-2,36.6023968,128.2123757
5130,농암면행정복지센터,경상북도 문경시 농암면 농암리 219,36.6009913,128.0029416
5129,산북면행정복지센터,경상북도 문경시 산북면 대상리 9-3,36.6566453,128.2602167
5128,봉암사,경상북도 문경시 가은읍 원북리 349-8,36.6929792,128.018145
4531,문경관광진흥공단,경상북도 문경시 문경읍 고요리 산 89-4,36.7373924,128.1577432
4529,문경시민운동장 충전소,경상북도 문경시 모전동 산 12-2,36.5946288,128.1853399
1665,모전현대 아파트,경상북도 문경시 시청3길 10,36.589021,128.188508
1110,브리티시골드,경상북도 문경시 당교로 231,36.586082,128.188212
274,문경지사,경상북도 문경시 모전로 75,36.587854,128.190186
5365,백두대간수목원3,경상북도 봉화군 춘양면 서벽리 1396,37.0066648,128.8052338
5364,백두대간수목원2,경상북도 봉화군 춘양면 서벽리 485,37.0085622,128.8303169
5363,백두대간수목원1,경상북도 봉화군 춘양면 서벽리 485,37.008614,128.8301692
5362,봉성면 문화복지센터,경상북도 봉화군 봉성면 봉성리 374-3,36.8835485,128.8175512
5350,물야면사무소,경상북도 봉화군 물야면 오록리 429-4,36.9750879,128.7358688
4486,봉화읍사무소,경상북도 봉화군 봉화읍 내성리 197-1,36.887822,128.739532
3534,봉화지사,경상북도 봉화군 봉화읍 내성로 42 (내성리_한전봉화지점),36.886126,128.741336
5465,영양군 골프연습장 충전소,경상북도 영양군 영양읍 감천리 1,36.6458325,129.1018214
5441,영양고추유통공사 충전소,경상북도 영양군 일월면 가곡리 162-1,36.7273,129.087157
4472,주실마을 주차장  충전소,경상북도 영양군 일월면 554-3,36.71962,129.09713
3372,영양지사 충전소,경상북도 영양군 영양읍 서부리 524-1,36.6597471,129.1110459
3371,수비면복지회관,경상북도 영양군 수비면 한티로 479-3,36.766133,129.199784
7259,경북도서관,경북 예천군 호명읍 산합리 1398,36.5779545,128.489928
5868,한국전력공사 예천지사,경상북도 예천군 예천읍 백전리 101,36.6606937,128.4605362
5249,예천양수발전소,경상북도 예천군 은풍면 송월리 471,36.752193,128.4272553
5248,정부경북지방합동청사 관리본부,경상북도 예천군 호명면 금능리 743,36.5776616,128.4665758
5247,은풍면행정복지센터,경상북도 예천군 은풍면 우곡리 140-1,36.7448074,128.443073
5246,예천군 곤충연구소,경상북도 예천군 효자면 고항리 577,36.8258241,128.4594718
5245,한국농어촌공사,경상북도 예천군 예천읍 우계리 391,36.6716705,128.4640322
5244,경북도립대학교,경상북도 예천군 예천읍 청복리 927,36.6407138,128.4565977
4510,예천군청,경상북도 예천군 예천읍 대심리 353,36.6476375,128.4392561
3414,예천지사,경상북도 예천군 예천읍 효자로 170,36.660699,128.460541
5147,청송군 산림조합,경상북도 청송군 청송읍 금곡리 853-3,36.42913,129.05429
5145,경북북부제1교도소,경상북도 청송군 진보면 광덕리 42,36.54872,129.05208
5137,주왕산면 복지회관,경상북도 청송군 주왕산면 주산지리 950,36.35754,129.16173
4471,청송군청 주차장,경상북도 청송군 청송읍 월막리 330,36.4354188,129.0573697
4470,(고속도로)청송휴게소 청주방면,경상북도 청송군 파천면 중평리 594-1,36.4568481,129.0118344
3393,청송지사,경상북도 청송군 청송읍 월막리 426-1,36.4360545,129.0526335
332,청송지사,경상북도 청송군 청송읍 월막리 426-1,36.4360602,129.0526922
8061,경북직할(공용),경상북도 안동시 강남1길 9 한국전력공사,36.552742,128.7332
5627,웅부공원 공영주차장,경상북도 안동시 동부동 85-3,36.565614,128.732862
5237,북후면행정복지센터,경상북도 안동시 북후면 옹천리 557-2,36.6850508,128.703313
5236,예안면행정복지센터,경상북도 안동시 예안면 임예로 1918 (정산리_예안면행정복지센터),36.6613514,128.8848269
5235,임하면행정복지센터,경상북도 안동시 임하면 충효로 3254 (신덕리_임하면행정복지센터),36.52453,128.831184
5234,안동시평생학습원,경상북도 안동시 당북동 393-15,36.5603306,128.7199794
5125,안동그랜드호텔,경상북도 안동시 성곡동 1569,36.56741,128.7805967
5124,옥동공영주차장,경상북도 안동시 옥동 792-2,36.5614745,128.7013243
5085,경상북도청,경상북도 안동시 풍천면 갈전리 1155,36.575767,128.5088161
4505,길안면행정복지센터 공영주차장,경상북도 안동시 길안면 천지리 545-1,36.4561842,128.8941503
4277,육아종합지원센터,경상북도 안동시 옥동 732-3,36.5680024,128.6988034
4276,안동구시장 공영주차장,경상북도 안동시 남문동 221-33,36.5648862,128.7269274
4265,안동중앙신시장 공영주차장,경상북도 안동시 옥야동 327-3,36.5630145,128.7236438
3756,와룡면행정복지센터,경상북도 안동시 와룡면 태리 52-3,36.6163192,128.7665455
3755,콘텐츠박물관,경상북도 안동시 동부동 447-8,36.5663099,128.7340576
3753,안동농수산물도매시장,경상북도 안동시 풍산읍 노리 953-8,36.5893297,128.6095659
3126,경상북도 교육청,경상북도 안동시 풍천면 도청대로 511,36.579678,128.512719
3123,경상북도 독립운동기념관,경상북도 안동시 임하면 독립기념관길 2,36.534063,128.858081
3122,안동과학대학교,경상북도 안동시 서후면 서선길 189 대학교,36.590797,128.6553
2858,옥동5주공아파트,경상북도 안동시 복주길 66,36.565195,128.698452
2693,효성해링턴플레이스아파트,경상북도 안동시 경북대로 438,36.567593,128.699435
2689,용마아파트,경상북도 안동시 남선면 샘들윗길 58,36.532988,128.797094
2486,하회마을,경상북도 안동시 풍천면 하회리 257,36.55031,128.52846
2485,안동버스터미널 공영주차장,경상북도 안동시 송현동 910-1,36.573801,128.676123
2239,옥동3주공아파트,경상북도 안동시 은행나무로 106-6,36.566171,128.695466
2193,이마트 안동점,경상북도 안동시 옥동1길 2,36.55834,128.699027
1971,용상5주공 아파트,경상북도 안동시 경동로 977-6,36.5523,128.762747
1693,화성 아파트,경상북도 안동시 퇴계로 259,36.580466,128.733054
1692,현진에버빌3차 아파트,경상북도 안동시 강남1길 98-23,36.548326,128.731772
1691,현진에버빌2차 아파트,경상북도 안동시 강남5길 112,36.550768,128.729373
1690,태화현대 아파트,경상북도 안동시 광명로 227,36.565211,128.706997
1689,용상6주공본가타운,경상북도 안동시 경동로 977-5,36.554657,128.76162
1688,옥동휴먼시아8단지,경상북도 안동시 옥서1길 90,36.56248,128.691266
1100,브라운스톤태화1단지 아파트,경상북도 안동시 말구리길 50,36.56607,128.706123
649,한양 아파트,경상북도 안동시 영가로 26,36.56539,128.734164
648,안동송현이안 아파트,경상북도 안동시 송현길 23,36.575433,128.685496
647,브라운스톤태화2단지 아파트,경상북도 안동시 말구리2길 55,36.566429,128.7046
56,경북직할,경상북도 안동시 강남1길 9 한국전력공사,36.552742,128.7332
8062,구미지사(공용),경상북도 구미시 송정동 79,36.118097,128.350012
7036,임오동 행정복지센터,경북 구미시 오태동 675-1,36.079822,128.3757943
5830,장애인 종합 복지관,경상북도 구미시 형곡동 692,36.1064539,128.3299275
